DATE,Time (hour),Soil Temp (?C),Soil Humid (%),Air Temp (?C),Air Humid (%),Light (Lux),pH,N (mg/kg),P (mg/kg),K (mg/kg)
12/1/2024,4,22.06,68,23.2,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.13,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,96,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,96,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.2,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.8,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.3,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.5,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.8,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.8,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,95.8,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22.06,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96.1,0,6.3,53,5,18
12/1/2024,4,22,68,23.3,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0.83,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22,68,23.1,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,4,22,68,23.1,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,4,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,4,22,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,22,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,22,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,5,22,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,22,68,23.1,95.8,0,6.3,53,5,18
12/1/2024,5,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,5,22,68,23.2,96,0,6.3,53,5,18
12/1/2024,5,22,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,5,22,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.2,96,0,6.3,53,5,18
12/1/2024,5,22,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,22,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.2,95.9,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,22,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96.1,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.94,67,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,67,23.1,95.8,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,95.8,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.94,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,67,23.1,96.1,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96.1,0,6.3,53,5,18
12/1/2024,5,21.94,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96.1,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.94,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.94,67,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.87,68,23.1,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,67,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.87,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23.1,95.9,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,95.9,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,67,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,22.9,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.3,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,67,23,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.3,0,6.3,53,5,18
12/1/2024,5,21.87,67,23.1,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.87,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,95.9,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,67,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,23.1,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.81,67,23,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.3,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.3,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,5,21.81,68,23,96.3,0,6.3,53,5,18
12/1/2024,5,21.81,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.81,68,23,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,6,21.75,68,23,96.1,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,23,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,67,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.75,68,22.8,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.3,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.3,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.3,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.3,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.3,0,6.3,53,5,18
12/1/2024,6,21.69,67,22.8,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.7,96.2,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.9,96.1,0,6.3,53,5,18
12/1/2024,6,21.69,68,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.69,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.3,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.9,96.3,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.3,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,6,21.62,67,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.8,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.3,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.62,67,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.8,96.1,0,6.3,54,5,18
12/1/2024,6,21.56,67,22.7,96.1,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,6,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,67,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.3,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.3,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,67,22.7,96.2,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.6,96.2,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,67,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,67,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.56,67,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.2,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.6,96.2,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.2,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.2,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.56,67,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,67,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,67,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,67,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,67,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,67,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.5,67,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.2,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.5,68,22.7,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96.2,0,6.3,54,5,18
12/1/2024,7,21.44,67,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.44,67,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,67,22.6,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.4,96.1,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.4,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,67,22.5,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.4,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,67,22.6,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.4,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.6,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,67,22.5,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,95.8,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,95.9,0,6.3,54,5,18
12/1/2024,7,21.44,68,22.5,95.9,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.6,96,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.4,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.5,96.2,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.4,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.5,95.9,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,95.8,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.5,96,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.6,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96.2,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.5,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96.1,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.4,96,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96.2,0,6.3,54,5,18
12/1/2024,7,21.37,68,22.5,96.3,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.5,96.2,0,6.3,54,5,18
12/1/2024,7,21.37,67,22.5,96.3,0,6.3,54,5,18
12/1/2024,8,21.37,68,22.5,96.2,0,6.3,54,5,18
12/1/2024,8,21.31,68,22.5,96.1,0,6.3,54,5,18
12/1/2024,8,21.37,68,22.4,96.1,0,6.3,54,5,18
